"text","label","author","category","original_id"
"Humans are the only primates that don`t have pigment in the palms of their hands.","fact","djtech.net","","07050fe4ff52a051e172635fe805a65c"
"The Olympic was the sister ship of the Titanic, and she provided twenty-five years of service.","fact","djtech.net","","716f179551fa9a14981ee1636edfec17"
"Iceland consumes more Coca-Cola per capita than any other nation.","fact","djtech.net","","ef876a42f8ccf5329e1bdca3f210095e"
"The symbol on the ""pound"" key (#) is called an octothorpe..","fact","djtech.net","","cf5c120b33a1c96d981bd8b21339ffa4"
"When sharks take a bite, their eyes roll back and their teeth jut out.","fact","djtech.net","","2045e400deec6d91895174de3cb5b279"
"The six official languages of the U.N. are: English, French, Arabic, Chinese, Russian and Spanish.","fact","djtech.net","","eff1d1825e7762f68396ca2c72099743"
"The national anthem of Greece has 158 verses. No one in Greece has memorized all 158 verses.","fact","djtech.net","","1fe0dd05895bdc5a5cf1519da948730d"
"A “2 by 4"" is really 1 1/2 by 3 1/2.","fact","djtech.net","","05d4f68f6abcce88cc03df4f8ec9ef74"
"Pinocchio is Italian for ""pine head.""","fact","djtech.net","","780b4ad68d2cb46c7d2a028dbf45d5f5"
"28% of Africa is classified as wilderness. In North America, its 38%.","fact","djtech.net","","28e3efb1879b1912140b3a62fb6aad67"
"Humans use a total of 72 different muscles in speech.","fact","djtech.net","","c84f1d6b5de1f506be9dc6946dc3d8ca"
"11% of the world is left-handed.","fact","djtech.net","","6d351c977c283aa5c04aab056e965dbb"
"Blueberry Jelly Bellies were created especially for Ronald Reagan.","fact","djtech.net","","595ab87a90f631def14c5e59a1b97266"
"Starfish haven`t got brains.","fact","djtech.net","","30c7e9e575a8d0b07a454898c7a3d809"
"The average American works 24,000 hours in their lifetime just to pay their taxes","fact","djtech.net","","a542fde858bdc93ce40674232ec86a1f"
"Thirty-five percent of people who use personal ads for dating are already married.","fact","djtech.net","","47141b4470260e755c63aacd3ce70439"
"A literal translation of a standard traffic sign in China: ""Give large space to the festive dog that makes sport in the roadway.""","fact","djtech.net","","8b80d333141f9746bb2a09de3bbeebf3"
"The giant red star Betelgeuse has a diameter larger than that of the Earth's orbit around the sun.","fact","djtech.net","","e06dc2c4e250c5ac25914222f8e9e4b3"
"A pound of houseflies contains more protein than a pound of beef","fact","djtech.net","","0681396261c76c15533166091494c81f"
"Netherlands is the only country with a national dog.","fact","djtech.net","","8f34d54d5c2b241d810c18f23584ef5b"
"There is a seven letter word in the English language that contains ten words without rearranging any of its letters, ""therein"": the, there, he, in, rein, her, here, ere, therein, herein.","fact","djtech.net","","9c6617566115bdc3455bfe24d79dae7a"
"In the last 4000 years no new animals have been domesticated.","fact","djtech.net","","b450deb31d62084a265a722acf2e04c6"
"The sound of E.T. walking was made by someone squishing her hands in jelly.","fact","djtech.net","","a2a240fda1d11bb51228ea74b2198284"
"The average person`s left hand does 56% of the typing.","fact","djtech.net","","a82f6e0d835a1de71b6021edcb8fda0c"
"Most collect calls are made on father`s day.","fact","djtech.net","","6d7c99d5025a02a85c0879f3ffaf9199"
"In the White House, there are 13,092 knives, forks and spoons!","fact","djtech.net","","46f8834f297646f324f5a78a7784b265"
"More than 1,000 different languages are spoken on the continent of Africa.","fact","djtech.net","","da0e8817a73871338db6fb90f3528b53"
"A polar bears skin is black. Its fur is actually clear, but like snow it appears white.","fact","djtech.net","","45af4d634497463ae5a3e06e436220d1"
"You can sail all the way around the world at latitude 60 degrees south.","fact","djtech.net","","1a6d5e090c9aa97abe8a372664211346"
"It takes more calories to eat a piece of celery than the celery has in it to begin with.","fact","djtech.net","","d1aaa350ce173c12be176b775ddd37f1"
"The cruise liner Queen Elizabeth II moves only six inches for each gallon of diesel that it burns.","fact","djtech.net","","49e1d71ae3cd11f9e0bfbb96f39f0c99"
"Laredo, Texas is the U.S.'s farthest inland port.","fact","djtech.net","","9decf420a079ab676d06a7101f34a9c8"
"The word ""set"" has more definitions than any other word in the English language.","fact","djtech.net","","57cb85dcf3078e5b67b63ddc3e733929"
"%60 of all people using the Internet, use it for pornography.","fact","djtech.net","","c1dbf293f84042595368168a5b1c558d"
"Johnny Appleseed planted apples so that people could use apple cider to make alcohol.","fact","djtech.net","","686adf0c1897974fccf4b54ccb068100"
"Walt Disney holds the world record for the most Academy Awards won by one person, he has won twenty statuettes, and twelve other plaques and certificates","fact","djtech.net","","45b12cfc736ceff39a78325d3416d136"
"American Airlines saved $40,000 in 1987 by eliminating one olive from each salad served in first-class.","fact","djtech.net","","2816ebbc4eea1dfd7811ee46e3e97b33"
"Jefferson invented the dumbwaiter, the monetary system, and the folding attic ladder.","fact","djtech.net","","c148658a39a4687f266294c9cb5bb4c0"
"More people are killed annually by donkeys than airplane crashes.","fact","djtech.net","","c5253fdee983783966d24ed4cd6d2505"
"The thyroid cartilage is more commonly known as the adams apple.","fact","djtech.net","","9fdfd61b6e1c60fc7b2131f65b089e5a"
"Kuwait is about 60% male (highest in the world). Latvia is about 54% female (highest in the world).","fact","djtech.net","","d65a298653f773adffe7f7eb16a4b6f9"
"The average North American will eat 35,000 cookies during their life span.","fact","djtech.net","","e02d2e9a0bc1c19edd341bd53fd7aebc"
"Baby robins eat 14 feet of earthworms every day","fact","djtech.net","","4b243a1f1dcbb8217766223d2dbe082e"
"The average child recognizes over 200 company logos by the time he enters first grade.","fact","djtech.net","","bd5b6b56d7ff5433e65445771359bcb1"
"Ancient Egyptians shaved off their eyebrows to mourn the deaths of their cats.","fact","djtech.net","","c5c8173f5ed6b7f4ccbd381fb38476bf"
"The average American butt is 14.9 inches long.","fact","djtech.net","","de9ec5cb8ec630aead24c3c972365fba"
"In 1912 a law passed in Nebraska where drivers in the country at night were required to stop every 150 yards, send up a skyrocket, wait eight minutes for the road to clear before proceeding cautiously, all the while blowing their horn and shooting off flares.","fact","djtech.net","","f3b6f48bf9ab74f1937f61e2c00cddfe"
"Odds of being killed by lightening? 1 in 2million/killed in a car crash? 1 in 5,000/killed by falling out of bed? 1 in 2million/killed in a plane crash? 1 in 25 million.","fact","djtech.net","","5e5c47106b96e4ad2c987dcf7c213045"
"Marilyn Monroe had six toes.","fact","djtech.net","","322f8c79385bb70d6e4893dff2c70dd1"
"The characters Bert and Ernie on Sesame Street were named after Bert the cop and Ernie the taxi driver in Frank Capra`s ""Its A Wonderful Life.""","fact","djtech.net","","cba4466f5af736c3888d419d7702cdd7"
"A B-25 bomber crashed into the 79th floor of the Empire State Building on July 28, 1945.","fact","djtech.net","","6e910a71167bf69fec3f4cdcf96e5659"
"Andorra, a tiny country between France & Spain, has the longest average lifespan: 83.49 years.","fact","djtech.net","","2f3e11c6765a30673081efb75bde2dd1"
"The sperm of a mouse is actually longer than the sperm of an elephant.","fact","djtech.net","","50b0cf529872b4666c37ebe8b73d690e"
"A man named Charles Osborne had the hiccups for 69 years!","fact","djtech.net","","80462015aa27759c54785a30a7f03b28"
"There are 240 dots on an arcade Pac-Man game","fact","djtech.net","","9ac3ea2b50b6415fdc5753674352ad7b"
"Two-thirds of the world`s eggplant is grown in New Jersey.","fact","djtech.net","","894b792f49f4fc50dd0994d72ab88b83"
"In 1386, a pig in France was executed by public hanging for the murder of a child","fact","djtech.net","","6bda366f6befde52009246a3eb59993a"
"Cats have over 100 vocal sounds; dogs only have 10.","fact","djtech.net","","2f3e44392f00a3e3bd080019f2e9fced"
"A word or sentence that is the same front and back (racecar, kayak) is called a “palindrome”.","fact","djtech.net","","f3c1d444c2f2fec5db606a0911677ed7"
"Earth is the only planet not named after a god.","fact","djtech.net","","5788ef75aef94f689c49c6da24bbecbe"
"Albert Einstein and Charles Darwin both married their first cousins","fact","djtech.net","","a622e4e183be5d4db4958e788ca080af"
"There were 240 pedestrian fatalities in New York City in 1994.","fact","djtech.net","","8b4552096cb6ea7cdfb24e8829f9eb37"
"A horse can look forward with one eye and back with the other.","fact","djtech.net","","8c8f92c9c74bdab48d73bbdce50c06d5"
"Leonardo da Vinci could write with one hand while drawing with the other","fact","djtech.net","","3e51b0bfaf174bbe7a0eb931c02b9ade"
"3.6 cans of Spam are consumed each second.","fact","djtech.net","","954046b3b18dc5c386b83137f565cb58"
"If you go blind in one eye you only lose about one fifth of your vision but all your sense of depth.","fact","djtech.net","","25ad37b754b5f9833358fe08e810613e"
"The world record for spitting a watermelon seed is 65 feet 4 inches.","fact","djtech.net","","b6f3aba3a90740e79e91c70487d33e4e"
"The name of the girl on the statue of liberty is Mother of Exiles.","fact","djtech.net","","e1703997d854d4b509102486017d9887"
"Honey is the only food that does not spoil.","fact","djtech.net","","b0adc1230f1a86c16331340cedace099"
"Studies show that if a cat falls off the seventh floor of a building it has about thirty percent less chance of surviving than a cat that falls off the twentieth floor. It supposedly takes about eight floors for the cat to realize what is occurring, relax and correct itself.","fact","djtech.net","","e65248c22e937758a61efd189a05f60d"
"The citrus soda 7-UP was created in 1929; `7` was selected after the original 7-ounce containers and `UP` for the direction of the bubbles.","fact","djtech.net","","84f3364fc5e98a90487a0d9f81e8d19e"
"Canadian researchers have found that Einstein's brain was 15% wider than normal.","fact","djtech.net","","59cd04a19c9e8bae502c3da2b255de7d"
"Cranberries are sorted for ripeness by bouncing them; a fully ripened cranberry can be dribbled like a basketball.","fact","djtech.net","","f0faa5f084ed4bb0de6944765467ba74"
"""Underground"" is the only word in the English language that begins and ends with the letters ""und""","fact","djtech.net","","6488d862801b5008cd6377eaf96431bb"
"Two-thirds of the world’s eggplant is grown in New Jersey.","fact","djtech.net","","12f5f7ad26b5666d67de0ad66da46550"
"On a Canadian two-dollar bill, the American flag is flying over the Parliament Building.","fact","djtech.net","","272b6efc9eb856bae0fce5586eaa5ae5"
"It's possible to lead a cow upstairs...but not downstairs.","fact","djtech.net","","05e5b22fb8b001b0fbff047b6cff1e05"
"Montpelier, Vermont is the only state capital without a McDonalds.","fact","djtech.net","","adf7b27fb90c602ef9d0ca6f0d76348c"
"Male bats have the highest rate of homosexuality of any mammal.","fact","djtech.net","","569735b2f20b2a561b7afac880017112"
"The average human brain has about 100 billion nerve cells.","fact","djtech.net","","8aa1db740e44ed744aff3bd389b976fe"
"The ""pound"" key on your keyboard (#) is called an octotroph.","fact","djtech.net","","85c33b82ff155fab3b1cf32e539734b6"
"You spend 7 years of your life in the bathroom.","fact","djtech.net","","2f2fd99be9196f941a2b38b74ce9fa2a"
"The name Jeep came from the abbreviation used in the army. G.P. for `General Purpose` vehicle.","fact","djtech.net","","0ba5435b2f0e553f32c970e07338668b"
"The average Japanese household watches more than 10 hours of television a day.","fact","djtech.net","","7faf68a8469175663853e0efd90b3e68"
"The first CD pressed in the US was Bruce Springsteen’s “Born in the USA”.","fact","djtech.net","","1b9ca01b4d73228caa9caaa421df4246"
"14% of all facts and statistics are made up and 27% of people know that fact.","fact","djtech.net","","e4f9aba34f1b579395c8ccf0101c7e57"
"Weatherman Willard Scott was the first original Ronald McDonald.","fact","djtech.net","","505ffc40da0c14f4023aefedcd837131"
"The human tongue tastes bitter things with the taste buds toward the back. Salty and pungent flavors are tasted in the middle of the tongue, sweet flavors at the tip!","fact","djtech.net","","98748f512d649ecb20e289c22c11fb45"
"The San Francisco Cable cars are the only mobile National Monuments.","fact","djtech.net","","479ed0909fea8cc48a7fda0747019acb"
"It is impossible to lick your elbow.","fact","djtech.net","","7aa1c8e8beb514be57852ee6df70923b"
"Owls are the only birds that can see the color blue.","fact","djtech.net","","b8f668202b297cf6dab075037175ce6c"
"Paper was invented early in the second century by Chinese eunuch.","fact","djtech.net","","0e82bbc451638e0f52d8f5dde277edc0"
"In York, it is perfectly legal to shoot a Scotsman with a bow and arrow (except on Sundays)","fact","djtech.net","","09e77838053eb9c2bfc6cb18d7ae09a4"
"One out of every 43 prisoners escapes from jail. 94% are recaptured.","fact","djtech.net","","483b1cf1c861354e01075a2dcfefea75"
"Most American car horns honk in the key of F.","fact","djtech.net","","fb16bd558ccef33df95f54efaa812297"
"Hummingbirds are the only animals that can fly backwards.","fact","djtech.net","","e388369de24a624f675845c52483904f"
"February 1865 is the only month in recorded history not to have a full moon.","fact","djtech.net","","03785a58eedfb7ae8ce23aa3044c752f"
"Koalas never drink water. They get fluids from the eucalyptus leaves they eat.","fact","djtech.net","","ef8946fc2017883ab80c10e3bbfd8d24"
"One-fourth of the world`s population lives on less than $200 a year.  Ninety million people survive on less than $75 a year.","fact","djtech.net","","1173c33c84146fcc7825c04683ce9496"
"A pregnant goldfish is called a twit.","fact","djtech.net","","8a598bf26e628a45de434ead78299e93"
"A Boeing 747s wingspan is longer than the Wright brother's first flight.","fact","djtech.net","","8ba7c712b6702faadd963087077e3ddb"
"In Disney`s Fantasia, the Sorcerer`s name is ""Yensid"" (Disney backwards.)","fact","djtech.net","","e58a718131824179a6a691b284e57a08"
"What is called a ""French kiss"" in the English speaking world is known as an ""English kiss"" in France.","fact","djtech.net","","8cc753ba9fba820ac43d9e9c69d01604"
"In the United States, a pound of potato chips costs two hundred times more than a pound of potatoes.","fact","djtech.net","","1d4e170d428144f5e8a4d2af83e0d9c7"
"40,000 Americans are injured by toilets each year.","fact","djtech.net","","25e29b8310f155d5ae96925a559b5381"
"There are two credit cards for every person in the United States.","fact","djtech.net","","2c695b090ca10b45e15e0cd6db4bef8a"
"Rubber bands last longer when refrigerated.","fact","djtech.net","","098727e4aeef40c46067544eb82d073c"
"Fictional/horror writer Stephen King sleeps with a nearby light on to calm his fear of the dark.","fact","djtech.net","","294a30499cb51eaad8dd9729322dfa44"
"The strongest muscle (Relative to size) in the body is the tongue.","fact","djtech.net","","fafd6f0670338c2eb4660013ecdfe555"
"If you put a drop of liquor on a scorpion, it will instantly go mad and sting itself to death.","fact","djtech.net","","e762c29870aef51388c7714638dc1530"
"If the population of China walked past you in single file, the line would never end because of the rate of reproduction.","fact","djtech.net","","f0d94c709c35d1e188543979627740b1"
"Cuba is the only island in the Caribbean to have a railroad.","fact","djtech.net","","946b4a915eb81db70bdc8d946e9616bb"
"Astronaut Neil Armstrong first stepped on the moon with his left foot.","fact","djtech.net","","e9d458bd08da330384aedc873e9c0983"
"10,000 Dutch cows pass through the Amsterdam airport each year.","fact","djtech.net","","39bb0d89aa2a36a1b089697e9fe42360"
"Each king in a deck of playing cards represents a great king from history. Spades - King David, Clubs - Alexander the Great, Hearts - Charlemagne, and Diamonds - Julius Caesar.","fact","djtech.net","","59dcc9cff481e8d14e3ba16520c34466"
"“The sixth sick sheik’s sixth sheep’s sick” is said to be the toughest tongue twister in English.","fact","djtech.net","","a85ed911a3ee7396f1a0b1264399fdf6"
"The dot over the letter “i” is called a tittle.","fact","djtech.net","","ddcfa7efd70860972206ca86547cb231"
"Jim Henson first coined the word “Muppet”. It is a combination of “marionette” and “puppet.”","fact","djtech.net","","63dd8c09920bca3ee286adfc31616e28"
"The average human head weighs about 8 pounds.","fact","djtech.net","","a8b86f02ab93caa15b873a8cd9241d1a"
"It's impossible to sneeze with your eyes open.","fact","djtech.net","","cf7ae494c10831066a32dd27041675c7"
"Canada makes up 6.67 percent of the Earth`s land area","fact","djtech.net","","c9c50fa9591ede6f735853e5d606631c"
"The name of all continents in the world end with the same letter that they start with.","fact","djtech.net","","e671e6b390a0839003407c61833e89c2"
"""Dreamt"" is the only English word that ends in the letters ""mt.""","fact","djtech.net","","a16fbda4da645952e2fa183e3d86a8b9"
"If you keep a goldfish in the dark room, it will eventually turn white.","fact","djtech.net","","2f9aa8b4d322c4a85af9624bd46ee5f7"
"Only one in two billion people will live to be 116 or older.","fact","djtech.net","","2d626320dabea6e137ddfbc4422d955e"
"The microwave was invented after a researcher walked by a radar tube and a chocolate bar melted in his pocket.","fact","djtech.net","","2413fa424790d1e3e3fd5eabd5a0d85d"
"If you were to take a taxicab from New York City to Los Angeles, it would cost you $8,325.","fact","djtech.net","","a57df2d149124bec4567c89b8eda2ce9"
"Sweden has the least number of murders annually.","fact","djtech.net","","b9b008f51e794131f45737c7f5031145"
"Koala is Aboriginal for ""no drink"".","fact","djtech.net","","4f9926c641eb7cf0c117cb0d1c88ce2d"
"If Texas were a country, its GNP would be the fifth largest of any country in the world.","fact","djtech.net","","755166c36e206fd68b83936884c61cf1"
"Conception occurs most in the month of December.","fact","djtech.net","","d5c662734dc19d7f3914d782dd44ff25"
"In the last 3,500 years, there have been approximately 230 years of peace throughout the civilized world.","fact","djtech.net","","4b8b307620b1ce0ce632dd976b4e0387"
"The very first song played on MTV was `Video Killed The Radio Star` by the Buggles.","fact","djtech.net","","e8648197294fa2e914ba646770b2e4a3"
"Most toilets flush in E flat.","fact","djtech.net","","410b696f5ec29962f6feaa6e37c1e7f9"
"The first CD pressed in the US was Bruce Springsteen`s `Born in the USA`","fact","djtech.net","","cd61dcd86e7a3ee47b7877eadacce811"
"The average human will shed 40 pounds of skin in a lifetime.","fact","djtech.net","","63a73ae94a09e5c4c9529ceb8cbef744"
"A family of 26 could go to the movies in Mexico city for the price of one in Tokyo.","fact","djtech.net","","ddc4d6998fad10f33e8b56fb7eedad2e"
"The only domestic animal not mentioned in the Bible is the cat.","fact","djtech.net","","d5a6c7d7b9817de0e90cb0da490957f0"
"Our eyes are always the same size from birth, but our nose and ears never stop growing.","fact","djtech.net","","f60ebbff0218a0241da73fdb1cbc373b"
"The “spot” on the 7-Up logo comes from its inventor who had red eyes. He was an albino.","fact","djtech.net","","06f3ad90e683740abc1f5709352dead5"
"Camels have three eyelids to protect themselves from blowing sand!","fact","djtech.net","","7668c00901212c88f99afd3ae7d0fe69"
"The glue on Israeli postage is certified kosher.","fact","djtech.net","","b7bb6623713968fa4b45d91f6a8d2489"
"The average human eats 8 spiders in their lifetime at night.","fact","djtech.net","","7f1905201ad30cb84cb5c2b930af9d2f"
"It takes about 142.18 licks to reach the center of a Tootsie pop.","fact","djtech.net","","906c63c2599eb88a42ddec75fd48e5d9"
"In ancient Rome, when a man testified in court he would swear on his testicles.","fact","djtech.net","","3ba2054b70447a6dc0d39ccbdc233fb1"
"Every acre of American crops harvested contains 100 pounds of insects.","fact","djtech.net","","c01bf758ee8d660eb67700619a057a5c"
"The storage capacity of human brain exceeds 4 Terabytes.","fact","djtech.net","","0883b6cdbebcf48b191d31b2ff33e2af"
"In golf, a ‘Bo Derek’ is a score of 10.","fact","djtech.net","","b1a694484c9aa3adc9d296048faa8d3c"
"In New York State, it is illegal to but any alcohol on Sundays before noon.","fact","djtech.net","","3e88898e0b318c1b40bf187dc6a4b139"
"Nearly 80% of all animals on earth have six legs.","fact","djtech.net","","ba556dcd03dab36848dbf19fc03824c4"
"The only 15-letter word that can be spelled without repeating a letter is uncopyrightable.","fact","djtech.net","","95b759d047e3bf8c88e08eaaf40880c1"
"For every 230 cars that are made, 1 will be stolen.","fact","djtech.net","","011070cc6dd3e0630e63fcbbbc328cb5"
"Each year there is one ton of cement poured for each man woman and child in the world.","fact","djtech.net","","427bf474884b0c17a8ee62170ed6c57b"
"In Quebec, there is an old law that states margarine must be a different color than butter.","fact","djtech.net","","81a6de49abf407012249bbe76d92e702"
"The placement of a donkey`s eyes in its` heads enables it to see all four feet at all times!","fact","djtech.net","","55dd8170fec9b27caab00f0b96675144"
"It was discovered on a space mission that a frog can throw up. The frog throws up its stomach first, so the stomach is dangling out of its mouth. Then the frog uses its forearms to dig out all of the stomach`s contents and then swallows the stomach back down.","fact","djtech.net","","422195f917c2d180bd9398545215c236"
"During his entire life, Vincent Van Gogh sold exactly one painting, “Red Vineyard at Arles”.","fact","djtech.net","","9fbfb909a36b1608f2792c2e830f4844"
"The Human eyes never grow, but nose and ears never stop growing.","fact","djtech.net","","9affce97abded4e8d935e3166b6e9361"
"In The Empire Strikes Back there is a potato hidden in the asteroid field","fact","djtech.net","","10bbe877e058600a7305961ab12b9424"
"""I"" is the most spoken word in the English language","fact","djtech.net","","287a4e768a71cf83393ff738e0bbb110"
"Mr. Rogers is an ordained minister.","fact","djtech.net","","ca469dcf47c12df279a88b5515b4bf20"
"Giraffes have no vocal cords.","fact","djtech.net","","aa973c0e0e06fd41ec814afd33252c81"
"Sir Isaac Newton was only 23 years old when he discovered the law of universal gravitation.","fact","djtech.net","","88a5d59f7ead1703f532373078c15440"
"Barbie`s measurements, if she were life-size, would be 39-29-33.","fact","djtech.net","","3b23527ba33a9c2f2100e63d5237dd69"
"Rats multiply so quickly that in 18 months, two rats could have over million descendants.","fact","djtech.net","","9ce76c75a4325464469976427f6bdc1c"
"If you have three quarters, four dimes, and four pennies, you have $1.19, the largest amount of money in coins without being able to make change for a dollar.","fact","djtech.net","","c5bff595263a07b4937abbdf0bc7442d"
"Humans and dolphins are the only species that have sex for pleasure.","fact","djtech.net","","d5e876ed11ebc269bca1f6c41c2b4baf"
"A bull can inseminate 300 cows from one single ejaculation.","fact","djtech.net","","4260ae6e3445f3a8e64e90f6f5fa4958"
"There are 318,979,564,000 possible combinations of the first four moves in Chess.","fact","djtech.net","","db5eb7aea9df854f479549bfa60fdafc"
"Mr. Rogers was an ordained minister.","fact","djtech.net","","10a5cf23fae831de87f67e93d2db503b"
"The average life of a taste bud is 10 days.","fact","djtech.net","","17d511cf7a774051cd7e590c81e96e25"
"Los Angeles’ full name is “El Pueblo de Nuestra Senora la Reina de los Angeles de Porciuncula”.","fact","djtech.net","","66055a983b3f1b5e4064b42b71385060"
"A “jiffy” is the scientific name for 1/100th of a second.","fact","djtech.net","","4085a323dd8173aa549e80becfbb9d5d"
"The Boston University Bridge (on Commonwealth Avenue, Boston, Massachusetts) is the only place in the world where a boat can sail under a train driving under a car driving under an airplane.","fact","djtech.net","","81061a01d37c6762c576e3ab68e8d055"
"Sex is biochemically no different from eating large quantities of chocolate.","fact","djtech.net","","7dc1e63f606239385b5685e98aab78c2"
"Every day, 7% of the US eats at McDonald’s.","fact","djtech.net","","1c42f98ef860378c8fabf23e0c7b5c0b"
"A duck`s quack doesn`t echo, and no one knows why.","fact","djtech.net","","160bb76999759540891142babca2eb81"
"Lithuania has the highest suicide rate in the world.","fact","djtech.net","","067446d7f61477483aac96c67955e785"
"The eyes of a donkey are positioned so that it can see all four feet at all times.","fact","djtech.net","","c69b900d6bda899e28038ed9905b4165"
"Telly Savalas and Louis Armstrong died on their birthdays.","fact","djtech.net","","9d80e30de6b33a49697f02ff1c27695f"
"Each year in America there are about 300,000 deaths that can be attributed to obesity.","fact","djtech.net","","b8e2f218a511aba6c467a63df7b88842"
"Winston Churchill was born in a ladies` room during a dance.","fact","djtech.net","","75e7279b7d783e78f1deb1e59d840bca"
"The average lifespan of an eyelash is five months.","fact","djtech.net","","73f1534fae4cfae24309b3276b52c0c3"
"Facetious and abstemious contain all the vowels in the correct order, as does arsenious, meaning ""containing arsenic.""","fact","djtech.net","","9bdc30bb257d1e50ec2fb504357cf66a"
"The giant squid has the largest eyes in the world.","fact","djtech.net","","9b24e4bd35a76566193abf075124b0c4"
"Rats and horses can’t vomit.","fact","djtech.net","","1ad46f15831334a19aa841d98ac52a5a"
"While in Alcatraz, Al Capone was inmate #85.","fact","djtech.net","","0c5ca1e672025c7d55eae9b2c524b1ea"
"Crocodiles and alligators are surprisingly fast on land.  Although they are rapid, they are not agile.  So, if being chased by one, run in a zigzag line to lose him or her.","fact","djtech.net","","fe4e5b02071c024e48c7cca52f3cfb69"
"The average American looks at eight houses before buying one.","fact","djtech.net","","f83082a1e1a95b20596f95ecae06dab8"
"Emus and kangaroos cannot walk backwards, and are on the Australian coat of arms for that reason.","fact","djtech.net","","43f35dc0e0e7eb5289b8fa42fbf208b0"
"In the marriage ceremony of the ancient Inca Indians of Peru, the couple was considered officially wed when they took off their sandals and handed them to each other.","fact","djtech.net","","4de21b0731f215a6277c4d559ff7fd90"
"Your tongue is the only muscle in your body that is attached at only one end.","fact","djtech.net","","f5040b3af944c4b6e3c4fcd5bfeff627"
"Until 1994, world maps and globes sold in Albania only had Albania on them.","fact","djtech.net","","b939f633344b66cb732bdc078db9dd4d"
"Prince Charles is an avid collecter of toilet seats.","fact","djtech.net","","52ab235f7edbabb6a53f9b33c32d9dc4"
"“Lassie” was played by a group of male dogs; the main one was named Pal.","fact","djtech.net","","5912f9c2c6af49f3390c5112ebb4ce44"
"Leonardo Da Vinci invented the scissors, the helicopter, and many other present day items.","fact","djtech.net","","09035bec03063d1771e852c715811c08"
"Peanuts actually grow underground, as opposed to nuts like walnuts, almonds, etc. that grow on trees (and are sometimes referred to as ""tree nuts""). Peanuts, along with beans and peas, belong to the single plant family, Leguminosae. Legumes are edible seeds enclosed in pods.","fact","peanut-institute.org","","825d241493fb169b08bbee4e3f4706f2"
"Our eyes are always the same size from birth but our nose and ears never stop growing.","fact","djtech.net","","b862cae8b3b28bbd8734492e9e4d3ec5"
"""Stewardesses"" is the longest word typed with only the left hand.","fact","djtech.net","","7811003367ee1e91230d23a2bc838892"
"Your heart beats over 100,000 times a day!","fact","djtech.net","","a5189179d4da4d51b4a2a9e3bb2effcf"
"Most dust particles in your house are made from dead skin.","fact","djtech.net","","e9ced7b526ef7ef55c05c9023843c5ab"
"Triskaidekaphobia means fear of the number 13.","fact","djtech.net","","06082615444db02020aba6ca918608f6"
"Benjamin Franklin was the fifth in a series of the youngest son of the youngest son.","fact","djtech.net","","1591313de1b19d563f685121b730a294"
"Human thighbones are stronger than concrete.","fact","djtech.net","","43c989d18ef63c8e988c81fdae33d262"
"25% of a human’s bones are in its feet.","fact","djtech.net","","3eb1e0e46d1e27f90a1285dfeffeafb2"
"The first automobile race ever seen in the United States was held in Chicago in 1895. The track ran from Chicago to Evanston, Illinois. The winner was J. Frank Duryea, whose average speed was 71/2 miles per hour.","fact","djtech.net","","46ea861a166c2395a4c70c74f7e3d91c"
"`Stewardesses` is the longest word that is typed with only the left hand.","fact","djtech.net","","33ac25014dde502dc66578d4ffa0f241"
"The muzzle of a lion is like a fingerprint - no two lions have the same pattern of whiskers.","fact","djtech.net","","31e3847c195e85fdb32adef429fd30d8"
"The state of Florida is bigger than England.","fact","djtech.net","","6c255f28b1191923bc4623abe8cb2643"
"There is a 1 in 4 chance that New York will have a white Christmas.","fact","djtech.net","","194d46510c4aab5338231ee55774fbe7"
"At the height of its power in 400 BC, the Greek city of Sparta had 25,000 citizens and 500,000 slaves.","fact","djtech.net","","b38afb872ff94ddc9e6588acb2fb4b13"
"""Evaluation and Parameterization of Stability and Safety Performance Characteristics of Two and Three Wheeled Vehicular Toys for Riding."" Title of a $230,000 research project proposed by the Department of Health, Education and Welfare, to study the various ways children fall off bicycles.","fact","djtech.net","","bd19e1a5f3e96f68956801a62f205b7f"
"Babies are most likely to be born on Tuesdays.","fact","djtech.net","","2463efbd445684493050279505fd0fd5"
"Texas is also the only state that is allowed to fly its state flag at the same height as the U.S. flag.","fact","djtech.net","","f03ce94613f5787fd08c0f6c936bc171"
"About 14% of injecting drug users are HIV positive.","fact","djtech.net","","452b4b36517d51f20a56a7bbaff322fb"
"The youngest pope ever was 11 years old.","fact","djtech.net","","dfcc979d01c90f461936dcc661411a67"
"The average lead pencil will draw a line 35 miles long or write approximately 50,000 English words.  More than 2 billion pencils are manufactured each year in the United States. If these were laid end to end they would circle the world nine times.","fact","djtech.net","","c5e8d5dee90922fb985462ff04f849cf"
"Arabic numerals are not really Arabic; they were created in India.","fact","djtech.net","","0e2a60e6f64fb89ad88f8fab847ea0dd"
"A dragonfly has a lifespan of 24 hours.","fact","djtech.net","","e5255a3e28b8b10516c8188aafc3bdd2"
"An average human scalp has 100,000 hairs.","fact","djtech.net","","57fcb91cf6a5516f63446fa012d8b8cc"
"The Minneapolis phone book has 21 pages of Andersons.","fact","djtech.net","","ef533974ae1e5ad984b9e7b540f073d2"
"1 in every 4 Americans has appeared someway or another on television.","fact","djtech.net","","29fa57b8e8711069691de8625b28519b"
"Julius Caesar’s autograph is worth about $2,000,000.","fact","djtech.net","","381ada914368742d931623b2d89d8d11"
